Fecha medida,Código,Nivel medio diario (m)
2019-11-03,EA-062-TOT,
2019-11-03,EA-063-PR,0.000
2019-11-03,EA-112-TOT,
2019-11-03,EA-117-TOT,
2019-11-03,EA-430B,
2019-11-04,EA-001,0.240
2019-11-04,EA-007,
2019-11-04,EA-021-PR,0.020
2019-11-04,EA-062-TOT,
2019-11-04,EA-063-PR,0.000
2019-11-04,EA-112-TOT,
2019-11-04,EA-117-TOT,
2019-11-04,EA-430B,
2019-11-05,EA-001,0.240
2019-11-05,EA-007,
2019-11-05,EA-021-PR,0.040
2019-11-05,EA-062-TOT,
2019-11-05,EA-063-PR,0.000
2019-11-05,EA-112-TOT,
2019-11-05,EA-117-TOT,
2019-11-05,EA-430B,
2019-11-06,EA-001,0.250
2019-11-06,EA-007,
2019-11-06,EA-021-PR,0.050
2019-11-06,EA-062-TOT,
2019-11-06,EA-063-PR,0.000
2019-11-06,EA-112-TOT,
2019-11-06,EA-117-TOT,
2019-11-06,EA-430B,
2019-11-07,EA-001,0.250
2019-11-07,EA-007,
2019-11-07,EA-021-PR,0.050
2019-11-07,EA-062-TOT,
2019-11-07,EA-063-PR,0.000
2019-11-07,EA-112-TOT,
2019-11-07,EA-117-TOT,
2019-11-07,EA-430B,
2019-11-08,EA-001,0.250
2019-11-08,EA-007,
2019-11-08,EA-021-PR,0.050
2019-11-08,EA-062-TOT,
2019-11-08,EA-063-PR,0.000
2019-11-08,EA-112-TOT,
2019-11-08,EA-117-TOT,
2019-11-08,EA-430B,
2019-11-09,EA-001,0.250
2019-11-09,EA-007,
2019-11-09,EA-021-PR,0.080
2019-11-09,EA-062-TOT,
2019-11-09,EA-063-PR,0.000
2019-11-09,EA-112-TOT,
2019-11-09,EA-117-TOT,
2019-11-09,EA-430B,
2019-11-10,EA-001,0.250
2019-11-10,EA-007,
2019-11-10,EA-021-PR,0.140
2019-11-10,EA-062-TOT,
2019-11-10,EA-063-PR,0.050
2019-11-10,EA-112-TOT,
2019-11-10,EA-117-TOT,
2019-11-10,EA-430B,
2019-11-11,EA-001,0.250
2019-11-11,EA-007,
2019-11-11,EA-021-PR,0.180
2019-11-11,EA-062-TOT,
2019-11-11,EA-063-PR,0.100
2019-11-11,EA-112-TOT,
2019-11-11,EA-117-TOT,
2019-11-11,EA-430B,
2019-11-12,EA-001,0.250
2019-11-12,EA-007,
2019-11-12,EA-021-PR,0.170
2019-11-12,EA-062-TOT,
2019-11-12,EA-063-PR,0.090
2019-11-12,EA-112-TOT,
2019-11-12,EA-117-TOT,
2019-11-12,EA-430B,
2019-11-13,EA-001,0.250
2019-11-13,EA-007,
2019-11-13,EA-021-PR,0.170
2019-11-13,EA-062-TOT,
2019-11-13,EA-063-PR,0.090
2019-11-13,EA-112-TOT,
2019-11-13,EA-117-TOT,
2019-11-13,EA-430B,
2019-11-14,EA-001,0.250
2019-11-14,EA-007,
2019-11-14,EA-021-PR,0.190
2019-11-14,EA-062-TOT,
2019-11-14,EA-063-PR,0.130
2019-11-14,EA-112-TOT,
2019-11-14,EA-117-TOT,
2019-11-14,EA-430B,
2019-11-15,EA-001,0.250
2019-11-15,EA-007,
2019-11-15,EA-021-PR,0.180
2019-11-15,EA-062-TOT,
2019-11-15,EA-063-PR,0.110
2019-11-15,EA-112-TOT,
2019-11-15,EA-117-TOT,
2019-11-15,EA-430B,
2019-11-16,EA-001,0.250
2019-11-16,EA-007,
2019-11-16,EA-021-PR,0.180
2019-11-16,EA-062-TOT,
2019-11-16,EA-063-PR,0.110
2019-11-16,EA-112-TOT,
2019-11-16,EA-117-TOT,
2019-11-16,EA-430B,
2019-11-17,EA-001,0.250
2019-11-17,EA-007,
2019-11-17,EA-021-PR,0.180
2019-11-17,EA-062-TOT,
2019-11-17,EA-063-PR,0.130
2019-11-17,EA-112-TOT,
2019-11-17,EA-117-TOT,
2019-11-17,EA-430B,
2019-11-18,EA-001,0.250
2019-11-18,EA-007,
2019-11-18,EA-021-PR,0.180
2019-11-18,EA-062-TOT,
2019-11-18,EA-063-PR,0.110
2019-11-18,EA-112-TOT,
2019-11-18,EA-117-TOT,
2019-11-18,EA-430B,
2019-11-19,EA-001,0.290
2019-11-19,EA-007,
2019-11-19,EA-021-PR,0.130
2019-11-19,EA-062-TOT,
2019-11-19,EA-063-PR,0.060
2019-11-19,EA-112-TOT,
2019-11-19,EA-117-TOT,
2019-11-19,EA-430B,
2019-11-20,EA-001,0.290
2019-11-20,EA-007,
2019-11-20,EA-021-PR,0.130
2019-11-20,EA-062-TOT,
2019-11-20,EA-063-PR,0.020
2019-11-20,EA-112-TOT,
2019-11-20,EA-117-TOT,
2019-11-20,EA-430B,
2019-11-21,EA-001,0.290
2019-11-21,EA-007,
2019-11-21,EA-021-PR,0.130
2019-11-21,EA-062-TOT,
2019-11-21,EA-063-PR,0.030
2019-11-21,EA-112-TOT,
2019-11-21,EA-117-TOT,
2019-11-21,EA-430B,
2019-11-22,EA-007,
2019-11-22,EA-021-PR,0.150
2019-11-22,EA-062-TOT,
2019-11-22,EA-063-PR,0.090
2019-11-22,EA-112-TOT,
2019-11-22,EA-117-TOT,
2019-11-22,EA-430B,
2019-11-22,EA-001,0.290
2019-11-23,EA-001,0.290
2019-11-23,EA-007,
2019-11-23,EA-021-PR,0.120
2019-11-23,EA-062-TOT,
2019-11-23,EA-063-PR,0.010
2019-11-23,EA-112-TOT,
2019-11-23,EA-117-TOT,
2019-11-23,EA-430B,
2019-11-24,EA-001,0.290
2019-11-24,EA-007,
2019-11-24,EA-021-PR,0.100
2019-11-24,EA-062-TOT,
2019-11-24,EA-063-PR,0.000
2019-11-24,EA-112-TOT,
2019-11-24,EA-117-TOT,
2019-11-24,EA-430B,
2019-11-25,EA-001,0.420
2019-11-25,EA-007,
2019-11-25,EA-021-PR,0.120
2019-11-25,EA-062-TOT,
2019-11-25,EA-063-PR,0.010
2019-11-25,EA-112-TOT,
2019-11-25,EA-117-TOT,
2019-11-25,EA-430B,
2019-11-26,EA-001,0.450
2019-11-26,EA-007,
2019-11-26,EA-021-PR,0.110
2019-11-26,EA-062-TOT,
2019-11-26,EA-063-PR,0.000
2019-11-26,EA-112-TOT,
2019-11-26,EA-117-TOT,
2019-11-26,EA-430B,
2019-11-27,EA-001,0.450
2019-11-27,EA-007,
2019-11-27,EA-021-PR,0.120
2019-11-27,EA-062-TOT,
2019-11-27,EA-063-PR,0.000
2019-11-27,EA-112-TOT,
2019-11-27,EA-117-TOT,
2019-11-27,EA-430B,
2019-11-28,EA-001,0.450
2019-11-28,EA-007,
2019-11-28,EA-021-PR,0.110
2019-11-28,EA-062-TOT,
2019-11-28,EA-063-PR,0.000
2019-11-28,EA-112-TOT,
2019-11-28,EA-117-TOT,
2019-11-28,EA-430B,
2019-11-29,EA-001,0.450
2019-11-29,EA-007,
2019-11-29,EA-021-PR,0.110
2019-11-29,EA-062-TOT,
2019-11-29,EA-063-PR,0.000
2019-11-29,EA-112-TOT,
2019-11-29,EA-117-TOT,
2019-11-29,EA-430B,
2019-11-30,EA-001,0.450
2019-11-30,EA-007,
2019-11-30,EA-021-PR,0.110
2019-11-30,EA-062-TOT,
2019-11-30,EA-063-PR,
2019-11-30,EA-112-TOT,
2019-11-30,EA-117-TOT,
2019-11-30,EA-430B,
2019-12-01,EA-001,0.450
2019-12-01,EA-007,
2019-12-01,EA-021-PR,0.110
2019-12-01,EA-062-TOT,
2019-12-01,EA-063-PR,
2019-12-01,EA-112-TOT,
2019-12-01,EA-117-TOT,
2019-12-01,EA-430B,
2019-12-02,EA-001,0.450
2019-12-02,EA-007,
2019-12-02,EA-021-PR,0.180
2019-12-02,EA-062-TOT,
2019-12-02,EA-063-PR,
2019-12-02,EA-112-TOT,
2019-12-02,EA-117-TOT,
2019-12-02,EA-430B,
2019-12-03,EA-001,0.450
2019-12-03,EA-007,
2019-12-03,EA-021-PR,0.280
2019-12-03,EA-062-TOT,
2019-12-03,EA-063-PR,0.130
2019-12-03,EA-112-TOT,
2019-12-03,EA-117-TOT,
2019-12-03,EA-430B,
2019-12-04,EA-001,0.450
2019-12-04,EA-007,
2019-12-04,EA-021-PR,0.170
2019-12-04,EA-062-TOT,
2019-12-04,EA-063-PR,0.030
2019-12-04,EA-112-TOT,
2019-12-04,EA-117-TOT,
2019-12-04,EA-430B,
2019-12-05,EA-001,0.450
2019-12-05,EA-007,
2019-12-05,EA-021-PR,0.150
2019-12-05,EA-062-TOT,
2019-12-05,EA-063-PR,0.000
2019-12-05,EA-112-TOT,
2019-12-05,EA-117-TOT,
2019-12-05,EA-430B,
2019-12-06,EA-001,0.450
2019-12-06,EA-007,
2019-12-06,EA-021-PR,0.140
2019-12-06,EA-062-TOT,
2019-12-06,EA-063-PR,0.000
2019-12-06,EA-112-TOT,
2019-12-06,EA-117-TOT,
2019-12-06,EA-430B,
2019-12-07,EA-001,0.450
2019-12-07,EA-007,
2019-12-07,EA-021-PR,0.140
2019-12-07,EA-062-TOT,
2019-12-07,EA-063-PR,0.000
2019-12-07,EA-112-TOT,
2019-12-07,EA-117-TOT,
2019-12-07,EA-430B,
2019-12-08,EA-001,0.450
2019-12-08,EA-007,
2019-12-08,EA-021-PR,0.140
2019-12-08,EA-062-TOT,
2019-12-08,EA-063-PR,0.000
2019-12-08,EA-112-TOT,
2019-12-08,EA-117-TOT,
2019-12-08,EA-430B,
2019-12-09,EA-001,0.450
2019-12-09,EA-007,
2019-12-09,EA-021-PR,0.140
2019-12-09,EA-062-TOT,
2019-12-09,EA-063-PR,0.020
2019-12-09,EA-112-TOT,
2019-12-09,EA-117-TOT,
2019-12-09,EA-430B,
2019-12-10,EA-001,0.400
2019-12-10,EA-007,
2019-12-10,EA-021-PR,0.140
2019-12-10,EA-062-TOT,
2019-12-10,EA-063-PR,0.000
2019-12-10,EA-112-TOT,
2019-12-10,EA-117-TOT,
2019-12-10,EA-430B,
2019-12-11,EA-001,0.450
2019-12-11,EA-007,
2019-12-11,EA-021-PR,0.120
2019-12-11,EA-062-TOT,
2019-12-11,EA-063-PR,0.000
2019-12-11,EA-112-TOT,
2019-12-11,EA-117-TOT,
2019-12-11,EA-430B,
2019-12-12,EA-001,0.440
2019-12-12,EA-007,
2019-12-12,EA-021-PR,0.120
2019-12-12,EA-062-TOT,
2019-12-12,EA-063-PR,0.030
2019-12-12,EA-112-TOT,
2019-12-12,EA-117-TOT,
2019-12-12,EA-430B,
2019-12-13,EA-001,0.450
2019-12-13,EA-007,
2019-12-13,EA-021-PR,0.120
2019-12-13,EA-062-TOT,
2019-12-13,EA-063-PR,0.010
2019-12-13,EA-112-TOT,
2019-12-13,EA-117-TOT,
2019-12-13,EA-430B,
2019-12-14,EA-001,0.450
2019-12-14,EA-007,
2019-12-14,EA-021-PR,0.110
2019-12-14,EA-062-TOT,
2019-12-14,EA-063-PR,0.000
2019-12-14,EA-112-TOT,
2019-12-14,EA-117-TOT,
2019-12-14,EA-430B,
2019-12-15,EA-001,0.450
2019-12-15,EA-007,
2019-12-15,EA-021-PR,0.100
2019-12-15,EA-062-TOT,
2019-12-15,EA-063-PR,0.000
2019-12-15,EA-112-TOT,
2019-12-15,EA-117-TOT,
2019-12-15,EA-430B,
2019-12-16,EA-001,0.450
2019-12-16,EA-007,
2019-12-16,EA-021-PR,0.090
2019-12-16,EA-062-TOT,
2019-12-16,EA-063-PR,0.000
2019-12-16,EA-112-TOT,
2019-12-16,EA-117-TOT,
2019-12-16,EA-430B,
2019-12-17,EA-001,0.450
2019-12-17,EA-007,
2019-12-17,EA-021-PR,0.090
2019-12-17,EA-062-TOT,
2019-12-17,EA-063-PR,0.000
2019-12-17,EA-112-TOT,
2019-12-17,EA-117-TOT,
2019-12-17,EA-430B,
2019-12-18,EA-001,0.450
2019-12-18,EA-007,
2019-12-18,EA-021-PR,0.070
2019-12-18,EA-062-TOT,
2019-12-18,EA-063-PR,0.000
2019-12-18,EA-112-TOT,
2019-12-18,EA-117-TOT,
2019-12-18,EA-430B,
2019-12-19,EA-001,0.440
2019-12-19,EA-007,
2019-12-19,EA-021-PR,0.070
2019-12-19,EA-062-TOT,
2019-12-19,EA-063-PR,0.000
2019-12-19,EA-112-TOT,
2019-12-19,EA-117-TOT,
2019-12-19,EA-430B,
2019-12-20,EA-001,0.440
2019-12-20,EA-007,
2019-12-20,EA-021-PR,0.060
2019-12-20,EA-062-TOT,
2019-12-20,EA-063-PR,0.000
2019-12-20,EA-112-TOT,
2019-12-20,EA-117-TOT,
2019-12-20,EA-430B,
2019-12-21,EA-001,0.520
2019-12-21,EA-007,
2019-12-21,EA-021-PR,0.100
2019-12-21,EA-062-TOT,
2019-12-21,EA-063-PR,0.060
2019-12-21,EA-112-TOT,
2019-12-21,EA-117-TOT,
2019-12-21,EA-430B,
2019-12-22,EA-001,0.670
2019-12-22,EA-007,
2019-12-22,EA-021-PR,0.090
2019-12-22,EA-062-TOT,
2019-12-22,EA-063-PR,0.030
2019-12-22,EA-112-TOT,
2019-12-22,EA-117-TOT,
2019-12-22,EA-430B,
2019-12-23,EA-001,0.700
2019-12-23,EA-007,
2019-12-23,EA-021-PR,0.110
2019-12-23,EA-062-TOT,
2019-12-23,EA-063-PR,0.070
2019-12-23,EA-112-TOT,
2019-12-23,EA-117-TOT,
2019-12-23,EA-430B,
2019-12-24,EA-001,0.700
2019-12-24,EA-007,
2019-12-24,EA-021-PR,0.130
2019-12-24,EA-062-TOT,
2019-12-24,EA-063-PR,0.080
2019-12-24,EA-112-TOT,
2019-12-24,EA-117-TOT,
2019-12-24,EA-430B,
2019-12-25,EA-001,0.700
2019-12-25,EA-007,
2019-12-25,EA-021-PR,0.130
2019-12-25,EA-062-TOT,
2019-12-25,EA-063-PR,0.070
2019-12-25,EA-112-TOT,
2019-12-25,EA-117-TOT,
2019-12-25,EA-430B,
2019-12-26,EA-001,0.700
2019-12-26,EA-007,
2019-12-26,EA-021-PR,0.140
2019-12-26,EA-062-TOT,
2019-12-26,EA-063-PR,0.080
2019-12-26,EA-112-TOT,
2019-12-26,EA-117-TOT,
2019-12-26,EA-430B,
2019-12-27,EA-001,0.700
2019-12-27,EA-007,
2019-12-27,EA-021-PR,0.140
2019-12-27,EA-062-TOT,
2019-12-27,EA-063-PR,0.080
2019-12-27,EA-112-TOT,
2019-12-27,EA-117-TOT,
2019-12-27,EA-430B,
2019-12-28,EA-001,0.700
2019-12-28,EA-007,
2019-12-28,EA-021-PR,0.140
2019-12-28,EA-062-TOT,
2019-12-28,EA-063-PR,0.090
2019-12-28,EA-112-TOT,
2019-12-28,EA-117-TOT,
2019-12-28,EA-430B,
2019-12-29,EA-001,0.700
2019-12-29,EA-007,
2019-12-29,EA-021-PR,0.150
2019-12-29,EA-062-TOT,
2019-12-29,EA-063-PR,0.100
2019-12-29,EA-112-TOT,
2019-12-29,EA-117-TOT,
2019-12-29,EA-430B,
2019-12-30,EA-001,0.700
2019-12-30,EA-007,
2019-12-30,EA-021-PR,0.150
2019-12-30,EA-062-TOT,
2019-12-30,EA-063-PR,0.100
2019-12-30,EA-112-TOT,
2019-12-30,EA-117-TOT,
2019-12-30,EA-430B,
2019-12-31,EA-001,0.700
2019-12-31,EA-007,
2019-12-31,EA-021-PR,0.160
2019-12-31,EA-062-TOT,
2019-12-31,EA-063-PR,0.110
2019-12-31,EA-112-TOT,
2019-12-31,EA-117-TOT,
2019-12-31,EA-430B,
2020-01-01,EA-001,0.700
2020-01-01,EA-007,
2020-01-01,EA-021-PR,0.170
2020-01-01,EA-062-TOT,
2020-01-01,EA-063-PR,0.120
2020-01-01,EA-112-TOT,
2020-01-01,EA-117-TOT,
2020-01-01,EA-430B,
2020-01-02,EA-001,0.700
2020-01-02,EA-007,
2020-01-02,EA-021-PR,0.160
2020-01-02,EA-062-TOT,
2020-01-02,EA-063-PR,0.130
2020-01-02,EA-112-TOT,
2020-01-02,EA-117-TOT,
2020-01-02,EA-430B,
2020-01-03,EA-001,0.700
2020-01-03,EA-007,
2020-01-03,EA-021-PR,0.150
2020-01-03,EA-062-TOT,
2020-01-03,EA-063-PR,0.120
2020-01-03,EA-112-TOT,
2020-01-03,EA-117-TOT,
2020-01-03,EA-430B,
2020-01-04,EA-001,0.700
2020-01-04,EA-007,
2020-01-04,EA-021-PR,0.140
2020-01-04,EA-062-TOT,
2020-01-04,EA-063-PR,0.100
2020-01-04,EA-112-TOT,
2020-01-04,EA-117-TOT,
2020-01-04,EA-430B,
2020-01-05,EA-001,0.700
2020-01-05,EA-007,
2020-01-05,EA-021-PR,0.130
2020-01-05,EA-062-TOT,
2020-01-05,EA-063-PR,0.110
2020-01-05,EA-112-TOT,
2020-01-05,EA-117-TOT,
2020-01-05,EA-430B,
2020-01-06,EA-001,0.700
2020-01-06,EA-007,
2020-01-06,EA-021-PR,0.150
2020-01-06,EA-062-TOT,
2020-01-06,EA-063-PR,0.130
2020-01-06,EA-112-TOT,
2020-01-06,EA-117-TOT,
2020-01-06,EA-430B,
2020-01-07,EA-001,0.690
2020-01-07,EA-007,
2020-01-07,EA-021-PR,0.160
2020-01-07,EA-062-TOT,
2020-01-07,EA-063-PR,0.130
2020-01-07,EA-112-TOT,
2020-01-07,EA-117-TOT,
2020-01-07,EA-430B,
2020-01-08,EA-001,0.620
2020-01-08,EA-007,
2020-01-08,EA-021-PR,0.150
2020-01-08,EA-062-TOT,
2020-01-08,EA-063-PR,0.120
2020-01-08,EA-112-TOT,
2020-01-08,EA-117-TOT,
2020-01-08,EA-430B,
2020-01-09,EA-001,0.600
2020-01-09,EA-007,
2020-01-09,EA-021-PR,0.120
2020-01-09,EA-062-TOT,
2020-01-09,EA-063-PR,0.070
2020-01-09,EA-112-TOT,
2020-01-09,EA-117-TOT,
2020-01-09,EA-430B,
2020-01-10,EA-001,0.600
2020-01-10,EA-007,
2020-01-10,EA-021-PR,0.110
2020-01-10,EA-062-TOT,
2020-01-10,EA-063-PR,0.070
2020-01-10,EA-112-TOT,
2020-01-10,EA-117-TOT,
2020-01-10,EA-430B,
2020-01-11,EA-001,0.600
2020-01-11,EA-007,
2020-01-11,EA-021-PR,0.100
2020-01-11,EA-062-TOT,
2020-01-11,EA-063-PR,0.060
2020-01-11,EA-112-TOT,
2020-01-11,EA-117-TOT,
2020-01-11,EA-430B,
2020-01-12,EA-001,0.600
2020-01-12,EA-007,
2020-01-12,EA-021-PR,0.100
2020-01-12,EA-062-TOT,
2020-01-12,EA-063-PR,0.060
2020-01-12,EA-112-TOT,
2020-01-12,EA-117-TOT,
2020-01-12,EA-430B,
2020-01-13,EA-001,0.600
2020-01-13,EA-007,
2020-01-13,EA-021-PR,0.090
2020-01-13,EA-062-TOT,
2020-01-13,EA-063-PR,0.050
2020-01-13,EA-112-TOT,
2020-01-13,EA-117-TOT,
2020-01-13,EA-430B,
2020-01-14,EA-001,0.710
2020-01-14,EA-007,
2020-01-14,EA-021-PR,0.090
2020-01-14,EA-062-TOT,
2020-01-14,EA-063-PR,0.030
2020-01-14,EA-112-TOT,
2020-01-14,EA-117-TOT,
2020-01-14,EA-430B,
2020-01-15,EA-001,0.750
2020-01-15,EA-007,
2020-01-15,EA-021-PR,0.100
2020-01-15,EA-062-TOT,
2020-01-15,EA-063-PR,0.070
2020-01-15,EA-112-TOT,
2020-01-15,EA-117-TOT,
2020-01-15,EA-430B,
2020-01-16,EA-001,0.750
2020-01-16,EA-007,
2020-01-16,EA-021-PR,0.090
2020-01-16,EA-062-TOT,
2020-01-16,EA-063-PR,0.070
2020-01-16,EA-112-TOT,
2020-01-16,EA-117-TOT,
2020-01-16,EA-430B,
2020-01-17,EA-001,0.750
2020-01-17,EA-007,
2020-01-17,EA-021-PR,0.070
2020-01-17,EA-062-TOT,
2020-01-17,EA-063-PR,0.030
2020-01-17,EA-112-TOT,
2020-01-17,EA-117-TOT,
2020-01-17,EA-430B,
2020-01-18,EA-001,0.750
2020-01-18,EA-007,
2020-01-18,EA-021-PR,0.070
2020-01-18,EA-062-TOT,
2020-01-18,EA-063-PR,0.050
2020-01-18,EA-112-TOT,
2020-01-18,EA-117-TOT,
2020-01-18,EA-430B,
2020-01-19,EA-001,0.750
2020-01-19,EA-007,
2020-01-19,EA-021-PR,0.090
2020-01-19,EA-062-TOT,
2020-01-19,EA-063-PR,0.120
2020-01-19,EA-112-TOT,
2020-01-19,EA-117-TOT,
2020-01-19,EA-430B,
2020-01-20,EA-001,0.750
2020-01-20,EA-007,
2020-01-20,EA-021-PR,0.180
2020-01-20,EA-062-TOT,
2020-01-20,EA-063-PR,0.270
2020-01-20,EA-112-TOT,
2020-01-20,EA-117-TOT,
2020-01-20,EA-430B,
2020-01-21,EA-001,0.720
2020-01-21,EA-007,
2020-01-21,EA-021-PR,0.500
2020-01-21,EA-062-TOT,
2020-01-21,EA-063-PR,0.480
2020-01-21,EA-112-TOT,
2020-01-21,EA-117-TOT,
2020-01-21,EA-430B,
2020-01-22,EA-001,0.750
2020-01-22,EA-007,
2020-01-22,EA-021-PR,0.340
2020-01-22,EA-062-TOT,
2020-01-22,EA-063-PR,0.340
2020-01-22,EA-112-TOT,
2020-01-22,EA-117-TOT,
2020-01-22,EA-430B,
2020-01-23,EA-001,0.750
2020-01-23,EA-007,
2020-01-23,EA-021-PR,0.180
2020-01-23,EA-062-TOT,
2020-01-23,EA-063-PR,0.260
2020-01-23,EA-112-TOT,
2020-01-23,EA-117-TOT,
2020-01-23,EA-430B,
2020-01-24,EA-001,0.750
2020-01-24,EA-007,
2020-01-24,EA-021-PR,0.200
2020-01-24,EA-062-TOT,
2020-01-24,EA-063-PR,0.270
2020-01-24,EA-112-TOT,
2020-01-24,EA-117-TOT,
2020-01-24,EA-430B,
2020-01-25,EA-001,0.750
2020-01-25,EA-007,
2020-01-25,EA-021-PR,0.180
2020-01-25,EA-062-TOT,
2020-01-25,EA-063-PR,0.250
2020-01-25,EA-112-TOT,
2020-01-25,EA-117-TOT,
2020-01-25,EA-430B,
2020-01-26,EA-430B,
2020-01-26,EA-001,0.750
2020-01-26,EA-007,
2020-01-26,EA-021-PR,0.180
2020-01-26,EA-062-TOT,
2020-01-26,EA-063-PR,0.260
2020-01-26,EA-112-TOT,
2020-01-26,EA-117-TOT,
2020-01-27,EA-001,0.750
2020-01-27,EA-007,
2020-01-27,EA-021-PR,0.150
2020-01-27,EA-062-TOT,
2020-01-27,EA-063-PR,0.250
2020-01-27,EA-112-TOT,
2020-01-27,EA-117-TOT,
2020-01-27,EA-430B,
2020-01-28,EA-001,0.750
2020-01-28,EA-007,
2020-01-28,EA-021-PR,0.160
2020-01-28,EA-062-TOT,
2020-01-28,EA-063-PR,0.230
2020-01-28,EA-112-TOT,
2020-01-28,EA-117-TOT,
2020-01-28,EA-430B,
2020-01-29,EA-001,0.750
2020-01-29,EA-007,
2020-01-29,EA-021-PR,0.150
2020-01-29,EA-062-TOT,
2020-01-29,EA-063-PR,0.230
2020-01-29,EA-112-TOT,
2020-01-29,EA-117-TOT,
2020-01-29,EA-430B,
2020-01-30,EA-001,0.750
2020-01-30,EA-007,
2020-01-30,EA-021-PR,0.160
2020-01-30,EA-062-TOT,
2020-01-30,EA-063-PR,0.240
2020-01-30,EA-112-TOT,
2020-01-30,EA-117-TOT,
2020-01-30,EA-430B,
2020-01-31,EA-001,0.750
2020-01-31,EA-007,
2020-01-31,EA-021-PR,0.120
2020-01-31,EA-062-TOT,
2020-01-31,EA-063-PR,0.110
2020-01-31,EA-112-TOT,
2020-01-31,EA-117-TOT,
2020-01-31,EA-430B,
2020-02-01,EA-001,0.750
2020-02-01,EA-007,
2020-02-01,EA-021-PR,0.110
2020-02-01,EA-062-TOT,
2020-02-01,EA-063-PR,0.000
2020-02-01,EA-112-TOT,
2020-02-01,EA-117-TOT,
2020-02-01,EA-430B,
2020-02-02,EA-001,0.750
2020-02-02,EA-007,
2020-02-02,EA-021-PR,0.110
2020-02-02,EA-062-TOT,
2020-02-02,EA-063-PR,0.000
2020-02-02,EA-112-TOT,
2020-02-02,EA-117-TOT,
2020-02-02,EA-430B,
2020-02-03,EA-001,0.750
2020-02-03,EA-007,
2020-02-03,EA-021-PR,0.110
2020-02-03,EA-062-TOT,
2020-02-03,EA-063-PR,0.000
2020-02-03,EA-112-TOT,
2020-02-03,EA-117-TOT,
2020-02-03,EA-430B,
2020-02-04,EA-001,0.750
2020-02-04,EA-007,
2020-02-04,EA-021-PR,0.100
2020-02-04,EA-062-TOT,
2020-02-04,EA-063-PR,0.000
2020-02-04,EA-112-TOT,
2020-02-04,EA-117-TOT,
2020-02-04,EA-430B,
2020-02-05,EA-001,0.750
2020-02-05,EA-007,
2020-02-05,EA-021-PR,0.090
2020-02-05,EA-062-TOT,
2020-02-05,EA-063-PR,0.070
2020-02-05,EA-112-TOT,
2020-02-05,EA-117-TOT,
2020-02-05,EA-430B,
2020-02-06,EA-001,0.620
2020-02-06,EA-007,
2020-02-06,EA-021-PR,0.110
2020-02-06,EA-062-TOT,
2020-02-06,EA-063-PR,0.030
2020-02-06,EA-112-TOT,
2020-02-06,EA-117-TOT,
2020-02-06,EA-430B,
2020-02-07,EA-001,0.600
2020-02-07,EA-007,
2020-02-07,EA-021-PR,0.080
2020-02-07,EA-062-TOT,
2020-02-07,EA-063-PR,0.000
2020-02-07,EA-112-TOT,
2020-02-07,EA-117-TOT,
2020-02-07,EA-430B,
2020-02-08,EA-001,0.600
2020-02-08,EA-007,
2020-02-08,EA-021-PR,0.070
2020-02-08,EA-062-TOT,
2020-02-08,EA-063-PR,0.000
2020-02-08,EA-112-TOT,
2020-02-08,EA-117-TOT,
2020-02-08,EA-430B,
2020-02-09,EA-001,0.600
2020-02-09,EA-007,
2020-02-09,EA-021-PR,0.070
2020-02-09,EA-062-TOT,
2020-02-09,EA-063-PR,0.010
2020-02-09,EA-112-TOT,
2020-02-09,EA-117-TOT,
2020-02-09,EA-430B,
2020-02-10,EA-001,0.600
2020-02-10,EA-007,
2020-02-10,EA-021-PR,0.070
2020-02-10,EA-062-TOT,
2020-02-10,EA-063-PR,0.000
2020-02-10,EA-112-TOT,
2020-02-10,EA-117-TOT,
2020-02-10,EA-430B,
2020-02-11,EA-001,0.600
2020-02-11,EA-007,
2020-02-11,EA-021-PR,0.070
2020-02-11,EA-062-TOT,
2020-02-11,EA-063-PR,0.000
2020-02-11,EA-112-TOT,
2020-02-11,EA-117-TOT,
2020-02-11,EA-430B,
2020-02-12,EA-001,0.600
2020-02-12,EA-007,
2020-02-12,EA-021-PR,0.070
2020-02-12,EA-062-TOT,
2020-02-12,EA-063-PR,0.000
2020-02-12,EA-112-TOT,
2020-02-12,EA-117-TOT,
2020-02-12,EA-430B,
2020-02-13,EA-001,0.600
2020-02-13,EA-007,
2020-02-13,EA-021-PR,0.090
2020-02-13,EA-062-TOT,
2020-02-13,EA-063-PR,0.080
2020-02-13,EA-112-TOT,
2020-02-13,EA-117-TOT,
2020-02-13,EA-430B,
2020-02-14,EA-001,0.600
2020-02-14,EA-007,
2020-02-14,EA-021-PR,0.080
2020-02-14,EA-062-TOT,
2020-02-14,EA-063-PR,0.030
2020-02-14,EA-112-TOT,
2020-02-14,EA-117-TOT,
2020-02-14,EA-430B,
2020-02-15,EA-001,0.600
2020-02-15,EA-007,
2020-02-15,EA-021-PR,0.070
2020-02-15,EA-062-TOT,
2020-02-15,EA-063-PR,0.000
2020-02-15,EA-112-TOT,
2020-02-15,EA-117-TOT,
2020-02-15,EA-430B,
2020-02-16,EA-001,0.600
2020-02-16,EA-007,
2020-02-16,EA-021-PR,0.050
2020-02-16,EA-062-TOT,
2020-02-16,EA-063-PR,0.000
2020-02-16,EA-112-TOT,
2020-02-16,EA-117-TOT,
2020-02-16,EA-430B,
2020-02-17,EA-001,0.600
2020-02-17,EA-007,
