fec_medida,codigo,evapor_diaria_m3,desague_diario_m3,altura_diaria_m,superf_diaria_m2,aport_diaria_m3,volumen_diario_m3
2016-04-11,EB-010,6294.0,1073952.0,27.0,1966783.0,1252109.0,15900384.0
2016-04-12,EB-004,11423.0,835488.0,29.0,2196681.0,1125589.0,16490895.0
2016-04-12,EB-006,18558.0,302400.0,49.0,4758453.0,705875.0,82546074.0
2016-04-12,EB-009,51366.0,241920.0,62.0,9878028.0,390533.0,189908122.0
2016-04-12,EB-010,7413.0,1028160.0,27.0,1950897.0,844614.0,15709425.0
2016-04-13,EB-004,12008.0,678240.0,29.0,2223765.0,1229266.0,17029913.0
2016-04-13,EB-006,11451.0,345600.0,49.0,4771453.0,741968.0,82930991.0
2016-04-13,EB-009,53376.0,211680.0,62.0,9884400.0,459550.0,190102616.0
2016-04-13,EB-010,6344.0,1023840.0,27.0,1922302.0,686457.0,15365698.0
2016-04-14,EB-004,11198.0,639360.0,29.0,2239601.0,966286.0,17345641.0
2016-04-14,EB-006,18181.0,302400.0,49.0,4784453.0,705497.0,83315907.0
2016-04-14,EB-009,49358.0,725760.0,62.0,9871656.0,386130.0,189713628.0
2016-04-14,EB-010,6323.0,717120.0,27.0,1915948.0,647059.0,15289314.0
2016-04-15,EB-004,14485.0,639360.0,30.0,2263356.0,1127438.0,17819234.0
2016-04-15,EB-006,235.0,328320.0,49.0,4795828.0,688623.0,83652710.0
2016-04-15,EB-009,63015.0,1192320.0,62.0,9846168.0,477360.0,188935653.0
2016-04-15,EB-010,8047.0,641088.0,27.0,1915948.0,649135.0,15289314.0
2016-04-16,EB-004,14878.0,656640.0,29.0,2254306.0,491101.0,17638817.0
2016-04-16,EB-006,2547.0,267840.0,49.0,4805578.0,581997.0,83941397.0
2016-04-16,EB-009,64774.0,1261440.0,62.0,9814308.0,353745.0,187963184.0
2016-04-16,EB-010,11313.0,639360.0,27.0,1917537.0,669769.0,15308410.0
2016-04-17,EB-004,15214.0,648000.0,29.0,2237339.0,324934.0,17300537.0
2016-04-17,EB-006,15404.0,103680.0,49.0,4813703.0,359657.0,84181970.0
2016-04-17,EB-009,66477.0,1283040.0,62.0,9776076.0,182553.0,186796220.0
2016-04-17,EB-010,9419.0,591840.0,27.0,1922302.0,658547.0,15365698.0
2016-04-18,EB-004,13315.0,656640.0,29.0,2219241.0,309123.0,16939705.0
2016-04-18,EB-006,14461.0,276480.0,49.0,4820203.0,483399.0,84374428.0
2016-04-18,EB-009,58465.0,1287360.0,62.0,9744216.0,373356.0,185823751.0
2016-04-18,EB-010,7901.0,600480.0,27.0,1927068.0,665669.0,15422986.0
2016-04-19,EB-004,13193.0,649728.0,29.0,2198880.0,256985.0,16533769.0
2016-04-19,EB-006,15451.0,354240.0,49.0,4828328.0,610264.0,84615001.0
2016-04-19,EB-009,58312.0,1252800.0,61.0,9718728.0,533137.0,185045776.0
2016-04-19,EB-010,8686.0,613440.0,27.0,1930245.0,660318.0,15461178.0
2016-04-20,EB-004,5674.0,648000.0,29.0,2182390.0,332122.0,16212217.0
2016-04-20,EB-006,7255.0,345600.0,49.0,4836453.0,593428.0,84855574.0
2016-04-20,EB-009,25202.0,1270080.0,61.0,9693240.0,517306.0,184267800.0
2016-04-20,EB-010,4054.0,649728.0,27.0,1930245.0,653782.0,15461178.0
2016-04-21,EB-004,10829.0,678240.0,29.0,2165899.0,367518.0,15890666.0
2016-04-21,EB-006,17435.0,336960.0,49.0,4842953.0,546854.0,85048033.0
2016-04-21,EB-009,48339.0,1270080.0,61.0,9667752.0,540444.0,183489825.0
2016-04-21,EB-010,8686.0,680832.0,27.0,1930245.0,689518.0,15461178.0
2016-04-22,EB-004,7086.0,646272.0,29.0,2147210.0,288933.0,15526241.0
2016-04-22,EB-006,12124.0,345600.0,49.0,4849453.0,550182.0,85240491.0
2016-04-22,EB-009,35688.0,1339200.0,61.0,9645450.0,694159.0,182809096.0
2016-04-22,EB-010,637.0,648000.0,27.0,1930245.0,654370.0,15461178.0
2016-04-23,EB-004,9771.0,648000.0,28.0,2124124.0,207599.0,15076069.0
2016-04-23,EB-006,13601.0,345600.0,49.0,4857578.0,599774.0,85481064.0
2016-04-23,EB-009,442.0,1728000.0,61.0,9608747.0,651916.0,181688812.0
2016-04-23,EB-010,5979.0,668736.0,27.0,1928657.0,655619.0,15442082.0
2016-04-24,EB-004,7774.0,648000.0,28.0,2101037.0,205601.0,14625896.0
2016-04-24,EB-006,2138.0,345600.0,49.0,4859203.0,415095.0,85529179.0
2016-04-24,EB-009,35464.0,1391040.0,61.0,9584916.0,699097.0,180961405.0
2016-04-24,EB-010,10616.0,629856.0,27.0,1930245.0,659568.0,15461178.0
2016-04-25,EB-004,11011.0,648000.0,28.0,2077489.0,261853.0,14228738.0
2016-04-25,EB-006,16543.0,345600.0,49.0,4865703.0,554601.0,85721637.0
2016-04-25,EB-009,50634.0,1339200.0,61.0,9553508.0,429882.0,180001453.0
2016-04-25,EB-010,675.0,668736.0,27.0,1928657.0,656390.0,15442082.0
2016-04-26,EB-004,11892.0,648000.0,28.0,2050285.0,276675.0,13845521.0
2016-04-26,EB-006,25344.0,345600.0,50.0,4873828.0,611517.0,85962210.0
2016-04-26,EB-009,5525.0,1321920.0,61.0,9525851.0,530112.0,179154395.0
2016-04-26,EB-010,9258.0,649728.0,27.0,1928657.0,658986.0,15442082.0
2016-04-27,EB-004,11313.0,648000.0,28.0,2020217.0,235758.0,13421966.0
2016-04-27,EB-006,26354.0,397440.0,50.0,4880328.0,616252.0,86154668.0
2016-04-27,EB-009,53242.0,1131840.0,61.0,9507413.0,620376.0,178589689.0
2016-04-27,EB-010,9065.0,649728.0,27.0,1928657.0,658793.0,15442082.0
2016-04-28,EB-004,7358.0,656640.0,27.0,1988717.0,220274.0,12978242.0
2016-04-28,EB-006,20016.0,345600.0,50.0,4881953.0,413731.0,86202783.0
2016-04-28,EB-009,35109.0,1123200.0,61.0,9488975.0,593604.0,178024984.0
2016-04-28,EB-010,6182.0,619488.0,27.0,1931834.0,663862.0,15480274.0
2016-04-29,EB-004,5910.0,527040.0,27.0,1968671.0,245261.0,12695872.0
2016-04-29,EB-006,4403.0,311040.0,50.0,4891703.0,604130.0,86491470.0
2016-04-29,EB-009,2839.0,1166400.0,61.0,9464391.0,416298.0,177272043.0
2016-04-29,EB-010,2132.0,451872.0,27.0,1938188.0,530387.0,15556657.0
2016-04-30,EB-004,8593.0,414720.0,27.0,1952921.0,201450.0,12474009.0
2016-04-30,EB-006,19097.0,311040.0,50.0,4896775.0,477822.0,86639155.0
2016-04-30,EB-009,41535.0,1166400.0,61.0,9439807.0,454995.0,176519103.0
2016-04-30,EB-010,816.0,358560.0,27.0,1942954.0,424008.0,15613945.0
2016-05-01,EB-004,1123.0,414720.0,27.0,1936256.0,213145.0,12261204.0
2016-05-01,EB-006,23513.0,336960.0,50.0,4898499.0,410258.0,86688940.0
2016-05-01,EB-009,54626.0,1166400.0,61.0,9418296.0,562203.0,175860280.0
2016-05-01,EB-010,9933.0,358560.0,27.0,1947720.0,425781.0,15671233.0
2016-05-02,EB-004,11368.0,406080.0,27.0,1926751.0,305489.0,12149245.0
2016-05-02,EB-006,0.0,345600.0,50.0,4901947.0,445169.0,86788509.0
2016-05-02,EB-009,55387.0,1387800.0,60.0,9387566.0,502011.0,174919104.0
2016-05-02,EB-010,9372.0,350784.0,27.0,1952486.0,417444.0,15728521.0
2016-05-03,EB-004,16979.0,406080.0,27.0,1907739.0,199140.0,11925326.0
2016-05-03,EB-006,0.0,345600.0,50.0,4903670.0,395385.0,86838294.0
2016-05-03,EB-009,83276.0,1425600.0,60.0,9356836.0,567700.0,173977928.0
2016-05-03,EB-010,1193.0,369792.0,27.0,1955663.0,419913.0,15766712.0
2016-05-04,EB-004,15273.0,416448.0,27.0,1885559.0,170483.0,11664088.0
2016-05-04,EB-006,0.0,388800.0,50.0,4907118.0,488370.0,86937864.0
2016-05-04,EB-009,75566.0,1416960.0,60.0,9329179.0,645468.0,173130870.0
2016-05-04,EB-010,1097.0,380160.0,27.0,1958840.0,429322.0,15804904.0
2016-05-05,EB-004,5217.0,414720.0,26.0,1863379.0,158699.0,11402850.0
2016-05-05,EB-006,9825.0,302400.0,50.0,4912289.0,461580.0,87087219.0
2016-05-05,EB-009,26027.0,1425600.0,60.0,9295376.0,416334.0,172095577.0
2016-05-05,EB-010,4487.0,511488.0,27.0,1950897.0,420496.0,15709425.0
2016-05-06,EB-004,8101.0,401760.0,26.0,1841199.0,148623.0,11141612.0
2016-05-06,EB-006,7374.0,341280.0,50.0,4915737.0,448223.0,87186788.0
2016-05-06,EB-009,40724.0,1652400.0,60.0,9255427.0,472668.0,170875121.0
2016-05-06,EB-010,6606.0,498528.0,27.0,1942954.0,409654.0,15613945.0
2016-05-07,EB-004,4217.0,406080.0,26.0,1833277.0,316997.0,11048312.0
2016-05-07,EB-006,4919.0,397440.0,50.0,4919184.0,501929.0,87286358.0
2016-05-07,EB-009,21203.0,1684800.0,60.0,9218551.0,613468.0,169782586.0
2016-05-07,EB-010,3677.0,502848.0,27.0,1935011.0,411045.0,15518465.0
2016-05-08,EB-004,3504.0,414720.0,26.0,1844367.0,548843.0,11178931.0
2016-05-08,EB-006,9840.0,345600.0,50.0,4920908.0,396369.0,87336143.0
2016-05-08,EB-009,17457.0,1434240.0,60.0,9187821.0,541251.0,168872140.0
2016-05-08,EB-010,3091.0,454464.0,27.0,1931834.0,419364.0,15480274.0
2016-05-09,EB-004,3138.0,414720.0,26.0,1845952.0,436518.0,11197591.0
2016-05-09,EB-006,70911.0,397440.0,50.0,4924355.0,567921.0,87435713.0
2016-05-09,EB-009,15593.0,1175040.0,60.0,9172456.0,735410.0,168416917.0
2016-05-09,EB-010,9690.0,340416.0,27.0,1938188.0,417768.0,15556657.0
2016-05-10,EB-004,4044.0,438912.0,26.0,1838030.0,349657.0,11104292.0
2016-05-10,EB-006,4438.0,345600.0,50.0,4931250.0,549177.0,87634852.0
2016-05-10,EB-009,20132.0,1140480.0,60.0,9150945.0,523300.0,167779605.0
2016-05-10,EB-010,2919.0,345600.0,27.0,1946132.0,443999.0,15652137.0
2016-05-11,EB-004,739.0,423360.0,26.0,1847536.0,542709.0,11216251.0
2016-05-11,EB-006,13342.0,345600.0,50.0,4941593.0,657652.0,87933562.0
2016-05-11,EB-009,36518.0,1166400.0,60.0,9129434.0,565605.0,167142292.0
2016-05-11,EB-010,0.0,348192.0,27.0,1952486.0,424576.0,15728521.0
2016-05-12,EB-004,10558.0,414720.0,26.0,1852289.0,481258.0,11272231.0
2016-05-12,EB-006,11889.0,345600.0,50.0,4953659.0,705983.0,88282056.0
2016-05-12,EB-009,51898.0,1166400.0,60.0,9104850.0,489942.0,166413936.0
2016-05-12,EB-010,7401.0,473472.0,27.0,1947720.0,423585.0,15671233.0
2016-05-13,EB-004,12298.0,402624.0,26.0,1863379.0,545541.0,11402850.0
2016-05-13,EB-006,11437.0,345600.0,50.0,4972620.0,904670.0,88829689.0
2016-05-13,EB-009,5993.0,1166400.0,59.0,9080266.0,497973.0,165685579.0
2016-05-13,EB-010,8334.0,518400.0,27.0,1938188.0,412158.0,15556657.0
2016-05-14,EB-004,13747.0,402624.0,27.0,1909323.0,957507.0,11943986.0
2016-05-14,EB-006,16001.0,345600.0,50.0,5000200.0,1158160.0,89626248.0
2016-05-14,EB-009,65201.0,1166400.0,59.0,9055682.0,503244.0,164957222.0
2016-05-14,EB-010,8679.0,518400.0,27.0,1928657.0,412504.0,15442082.0
2016-05-15,EB-004,7594.0,404352.0,27.0,1947194.0,861292.0,12393332.0
2016-05-15,EB-006,14063.0,388800.0,50.0,5022609.0,1050066.0,90273451.0
2016-05-15,EB-009,35245.0,1157760.0,59.0,9037244.0,646737.0,164410954.0
2016-05-15,EB-010,653.0,501120.0,27.0,1920714.0,412170.0,15346602.0
2016-05-16,EB-004,1241.0,626400.0,27.0,2001603.0,1405243.0,13159765.0
2016-05-16,EB-006,2116.0,616500.0,50.0,5038122.0,1085724.0,90721515.0
2016-05-16,EB-009,55936.0,1166400.0,59.0,9021879.0,767113.0,163955731.0
2016-05-16,EB-010,8586.0,780624.0,26.0,1908005.0,636443.0,15193835.0
2016-05-17,EB-004,11925.0,672192.0,28.0,2056012.0,1450550.0,13926198.0
2016-05-17,EB-006,20104.0,907200.0,50.0,5026056.0,578810.0,90373021.0
2016-05-17,EB-009,52291.0,1166400.0,59.0,9015733.0,1036602.0,163773642.0
2016-05-17,EB-010,8136.0,864000.0,26.0,1892119.0,681176.0,15002875.0
2016-05-18,EB-004,971.0,1181088.0,28.0,2066035.0,1331983.0,14067383.0
2016-05-18,EB-006,19528.0,1123200.0,50.0,5007095.0,595094.0,89825387.0
2016-05-18,EB-009,42388.0,1144800.0,59.0,9018806.0,1278232.0,163864686.0
2016-05-18,EB-010,7562.0,1201392.0,26.0,1890530.0,1189858.0,14983779.0
2016-05-19,EB-004,14462.0,1183680.0,28.0,2066035.0,1198142.0,14067383.0
2016-05-19,EB-006,34917.0,1123200.0,50.0,4988134.0,610483.0,89277753.0
2016-05-19,EB-009,63175.0,1166400.0,59.0,9024952.0,1411665.0,164046776.0
2016-05-19,EB-010,9658.0,1146874.0,26.0,1893707.0,1194724.0,15021971.0
2016-05-20,EB-004,14039.0,1183680.0,28.0,2064603.0,1177550.0,14047214.0
2016-05-20,EB-006,22354.0,1123200.0,50.0,4967449.0,548136.0,88680335.0
2016-05-20,EB-009,61391.0,1166400.0,59.0,9028025.0,1318835.0,164137820.0
2016-05-20,EB-010,8908.0,1166400.0,26.0,1895296.0,1194404.0,15041067.0
2016-05-21,EB-004,11634.0,1166400.0,28.0,2077489.0,1359558.0,14228738.0
2016-05-21,EB-006,24742.0,1123200.0,50.0,4948488.0,600308.0,88132701.0
2016-05-21,EB-009,50574.0,1166400.0,59.0,9031098.0,1308019.0,164228865.0
2016-05-21,EB-010,9492.0,1129248.0,26.0,1898473.0,1176932.0,15079259.0
2016-05-22,EB-004,20075.0,1168992.0,28.0,2091143.0,1393295.0,14432966.0
2016-05-22,EB-006,26592.0,1105920.0,50.0,4924355.0,435524.0,87435713.0
2016-05-22,EB-009,86699.0,1166400.0,59.0,9031098.0,1253099.0,164228865.0
2016-05-22,EB-010,1198.0,1131840.0,26.0,1901650.0,1182012.0,15117451.0
2016-05-23,EB-004,170.0,1252800.0,28.0,2073194.0,1005064.0,14168230.0
2016-05-23,EB-006,24011.0,1080000.0,50.0,4900223.0,407023.0,86738725.0
2016-05-23,EB-009,74055.0,1175040.0,59.0,9031098.0,1249095.0,164228865.0
2016-05-23,EB-010,10876.0,1177632.0,26.0,1908005.0,1264892.0,15193835.0
2016-05-24,EB-004,13345.0,1183680.0,28.0,2053149.0,914655.0,13885860.0
2016-05-24,EB-006,24385.0,1105920.0,50.0,4877078.0,450019.0,86058439.0
2016-05-24,EB-009,58722.0,1054080.0,59.0,9034171.0,1203846.0,164319909.0
2016-05-24,EB-010,804.0,1108512.0,27.0,1914359.0,1192935.0,15270218.0
2016-05-25,EB-004,15291.0,1170720.0,28.0,2038830.0,984318.0,13684167.0
2016-05-25,EB-006,24749.0,1123200.0,49.0,4852703.0,426230.0,85336720.0
2016-05-25,EB-009,67825.0,993600.0,59.0,9043390.0,1334559.0,164593043.0
2016-05-25,EB-010,1322.0,1153008.0,27.0,1915948.0,1185324.0,15289314.0
2016-05-26,EB-004,11158.0,1166400.0,28.0,2028808.0,1036373.0,13542982.0
2016-05-26,EB-006,21742.0,1123200.0,49.0,4831578.0,519453.0,84711231.0
2016-05-26,EB-009,49789.0,984960.0,59.0,9052609.0,1307883.0,164866177.0
2016-05-26,EB-010,9012.0,1149120.0,27.0,1917537.0,1177228.0,15308410.0
2016-05-27,EB-004,16589.0,1097280.0,28.0,2023080.0,1033192.0,13462305.0
2016-05-27,EB-006,26939.0,1054080.0,49.0,4810453.0,455529.0,84085741.0
2016-05-27,EB-009,74257.0,993600.0,59.0,9055682.0,1158902.0,164957222.0
2016-05-27,EB-010,10138.0,1155600.0,27.0,1912771.0,1108450.0,15251122.0
2016-05-28,EB-004,18107.0,1002240.0,28.0,2034535.0,1181701.0,13623659.0
2016-05-28,EB-006,29195.0,1062720.0,49.0,4786078.0,370196.0,83364022.0
2016-05-28,EB-009,80623.0,1006560.0,59.0,9058755.0,1178227.0,165048266.0
2016-05-28,EB-010,1181.0,1099008.0,26.0,1904828.0,1015339.0,15155643.0
2016-05-29,EB-004,20284.0,1002240.0,28.0,2048853.0,1224217.0,13825352.0
2016-05-29,EB-006,30019.0,1123200.0,49.0,4764953.0,527729.0,82738532.0
2016-05-29,EB-009,89773.0,993600.0,59.0,9067974.0,1356507.0,165321400.0
2016-05-29,EB-010,12899.0,1099008.0,26.0,1896885.0,1016427.0,15060163.0
2016-05-30,EB-004,16812.0,1028160.0,28.0,2050285.0,1065141.0,13845521.0
2016-05-30,EB-006,33184.0,1071360.0,49.0,4740578.0,382826.0,82016814.0
2016-05-30,EB-009,74408.0,933120.0,59.0,9074120.0,1189617.0,165503489.0
2016-05-30,EB-010,1213.0,1048032.0,26.0,1895296.0,1041066.0,15041067.0
2016-05-31,EB-004,15162.0,997920.0,28.0,2048853.0,992913.0,13825352.0
2016-05-31,EB-006,3068.0,1071360.0,49.0,4719948.0,487680.0,81402454.0
2016-05-31,EB-009,67239.0,743040.0,59.0,9086412.0,1174458.0,165867668.0
2016-05-31,EB-010,14191.0,1036800.0,26.0,1892119.0,1012799.0,15002875.0
2016-06-01,EB-004,16368.0,1029024.0,28.0,2045989.0,1005053.0,13785013.0
2016-06-01,EB-006,385.0,1166400.0,48.0,4695080.0,460507.0,80658061.0
2016-06-01,EB-009,72863.0,648000.0,60.0,9107923.0,1358175.0,166504980.0
2016-06-01,EB-010,11173.0,1010880.0,26.0,1893707.0,1041149.0,15021971.0
2016-06-02,EB-004,19981.0,1016928.0,28.0,2038830.0,936063.0,13684167.0
2016-06-02,EB-006,3967.0,993600.0,48.0,4667103.0,195828.0,79820619.0
2016-06-02,EB-009,89378.0,665280.0,60.0,9120215.0,1118837.0,166869159.0
2016-06-02,EB-010,12677.0,1036800.0,26.0,1892119.0,1030381.0,15002875.0
2016-06-03,EB-004,18285.0,1019520.0,28.0,2031671.0,936958.0,13583320.0
2016-06-03,EB-006,37138.0,1054080.0,48.0,4642235.0,346825.0,79076226.0
2016-06-03,EB-009,82137.0,898560.0,60.0,9126361.0,1162786.0,167051248.0
2016-06-03,EB-010,119.0,1058400.0,26.0,1888942.0,1032108.0,14964683.0
2016-06-04,EB-004,14925.0,997056.0,28.0,2044558.0,1193505.0,13764844.0
2016-06-04,EB-006,24439.0,1114560.0,48.0,4611149.0,208507.0,78145734.0
2016-06-04,EB-009,66712.0,924480.0,60.0,9138653.0,1355370.0,167415426.0
2016-06-04,EB-010,9806.0,1036800.0,26.0,1885764.0,1008415.0,14926492.0
2016-06-05,EB-004,193.0,1010880.0,28.0,2053149.0,1151196.0,13885860.0
2016-06-05,EB-006,27518.0,1080000.0,48.0,4586281.0,363125.0,77401341.0
2016-06-05,EB-009,85961.0,934848.0,60.0,9144799.0,1202898.0,167597515.0
2016-06-05,EB-010,14684.0,1049760.0,26.0,1882587.0,1026252.0,14888300.0
2016-06-06,EB-004,20037.0,1016928.0,28.0,2044558.0,915949.0,13764844.0
2016-06-06,EB-006,25557.0,993600.0,48.0,4563684.0,333378.0,76715562.0
2016-06-06,EB-009,89649.0,907200.0,60.0,9147872.0,1087894.0,167688560.0
2016-06-06,EB-010,1486.0,1036800.0,26.0,1880999.0,1032564.0,14869204.0
2016-06-07,EB-004,16276.0,1019520.0,28.0,2034535.0,894611.0,13623659.0
2016-06-07,EB-006,31328.0,1071360.0,47.0,4540250.0,382475.0,75995349.0
2016-06-07,EB-009,110764.0,907200.0,60.0,9154018.0,1200053.0,167870649.0
2016-06-07,EB-010,12791.0,1020384.0,26.0,1880999.0,1033175.0,14869204.0
2016-06-08,EB-004,22052.0,1019520.0,28.0,2023080.0,880218.0,13462305.0
2016-06-08,EB-006,39296.0,1071360.0,47.0,4516817.0,390443.0,75275136.0
2016-06-08,EB-009,99846.0,924480.0,60.0,9160164.0,1206415.0,168052738.0
2016-06-08,EB-010,13344.0,1039392.0,26.0,1879410.0,1033640.0,14850108.0
2016-06-09,EB-004,0.0,1017792.0,27.0,2011626.0,856437.0,13300950.0
2016-06-09,EB-006,46267.0,1062720.0,47.0,4491918.0,343760.0,74509909.0
2016-06-09,EB-009,106365.0,924480.0,60.0,9169383.0,1303979.0,168325872.0
2016-06-09,EB-010,15586.0,1037664.0,26.0,1877821.0,1034154.0,14831012.0
2016-06-10,EB-004,19973.0,1019520.0,27.0,1997308.0,837800.0,13099257.0
2016-06-10,EB-006,34831.0,1080000.0,47.0,4465555.0,304591.0,73699669.0
2016-06-10,EB-009,123745.0,1328400.0,60.0,9166310.0,1361101.0,168234828.0
2016-06-10,EB-010,19905.0,1020384.0,26.0,1877821.0,1040289.0,14831012.0
2016-06-11,EB-004,15579.0,1019520.0,27.0,1997308.0,1035099.0,13099257.0
2016-06-11,EB-006,35058.0,1080000.0,47.0,4437728.0,259805.0,72844416.0
2016-06-11,EB-009,71425.0,1442880.0,60.0,9157091.0,1241171.0,167961694.0
2016-06-11,EB-010,1106.0,1059264.0,26.0,1874644.0,1032132.0,14792820.0
2016-06-12,EB-004,20787.0,1019520.0,27.0,1998739.0,1060477.0,13119427.0
2016-06-12,EB-006,41067.0,1062720.0,47.0,4415810.0,397501.0,72138130.0
2016-06-12,EB-009,9517.0,1330560.0,60.0,9150945.0,1243641.0,167779605.0
2016-06-12,EB-010,14048.0,1039392.0,26.0,1873055.0,1034344.0,14773724.0
2016-06-13,EB-004,31934.0,959040.0,27.0,1995876.0,950635.0,13079088.0
2016-06-13,EB-006,45679.0,1088640.0,46.0,4392177.0,349149.0,71352960.0
2016-06-13,EB-009,146415.0,1244160.0,60.0,9150945.0,1390575.0,167779605.0
2016-06-13,EB-010,22233.0,1017101.0,26.0,1868290.0,982046.0,14716436.0
2016-06-14,EB-004,26431.0,993600.0,27.0,1987285.0,899015.0,12958072.0
2016-06-14,EB-006,48928.0,1080000.0,46.0,4368544.0,343757.0,70567789.0
2016-06-14,EB-009,121667.0,1252800.0,60.0,9147872.0,1283422.0,167688560.0
2016-06-14,EB-010,16171.0,1109376.0,26.0,1858758.0,1010972.0,14601861.0
2016-06-15,EB-004,26119.0,1010880.0,27.0,1978694.0,915984.0,12837057.0
2016-06-15,EB-006,37378.0,1080000.0,46.0,4346224.0,375828.0,69826239.0
2016-06-15,EB-009,120711.0,1252800.0,60.0,9144799.0,1282466.0,167597515.0
2016-06-15,EB-010,15772.0,1049933.0,26.0,1855581.0,1027513.0,14563669.0
2016-06-16,EB-004,19105.0,993600.0,27.0,1990148.0,1174059.0,12998411.0
2016-06-16,EB-006,25071.0,1062720.0,46.0,4322590.0,302621.0,69041069.0
2016-06-16,EB-009,87761.0,1235520.0,60.0,9141726.0,1232237.0,167506471.0
2016-06-16,EB-010,13337.0,1032480.0,26.0,1852404.0,1007625.0,14525477.0
2016-06-17,EB-004,0.0,1019520.0,27.0,1997308.0,1120366.0,13099257.0
2016-06-17,EB-006,28785.0,1036800.0,46.0,4296326.0,194464.0,68169948.0
2016-06-17,EB-009,74836.0,1520640.0,60.0,9126361.0,1140253.0,167051248.0
2016-06-17,EB-010,11465.0,1058400.0,26.0,1849226.0,1031673.0,14487285.0
2016-06-18,EB-004,15813.0,1019520.0,27.0,2001603.0,1095841.0,13159765.0
2016-06-18,EB-006,30744.0,1062720.0,45.0,4269957.0,246854.0,67323338.0
2016-06-18,EB-009,72025.0,1503360.0,60.0,9117142.0,1302251.0,166778114.0
2016-06-18,EB-010,14584.0,1058400.0,26.0,1846049.0,1034792.0,14449093.0
2016-06-19,EB-004,14844.0,1019520.0,27.0,2005898.0,1094872.0,13220273.0
2016-06-19,EB-006,28874.0,1071360.0,45.0,4246225.0,338285.0,66561389.0
2016-06-19,EB-009,67444.0,1274400.0,60.0,9114069.0,1250799.0,166687069.0
2016-06-19,EB-010,12727.0,1039392.0,26.0,1844460.0,1033023.0,14429997.0
2016-06-20,EB-004,18573.0,1019520.0,28.0,2018785.0,1219617.0,13401797.0
2016-06-20,EB-006,25765.0,1080000.0,45.0,4223812.0,386147.0,65841771.0
2016-06-20,EB-009,83821.0,1252800.0,60.0,9110996.0,1245577.0,166596025.0
2016-06-20,EB-010,11426.0,1039392.0,26.0,1842872.0,1031722.0,14410901.0
2016-06-21,EB-004,21627.0,1028160.0,28.0,2040262.0,1352326.0,13704336.0
2016-06-21,EB-006,2604.0,1062720.0,45.0,4200080.0,326811.0,65079822.0
2016-06-21,EB-009,96544.0,1244160.0,60.0,9107923.0,1249659.0,166504980.0
2016-06-21,EB-010,12152.0,1048032.0,26.0,1841283.0,1041089.0,14391806.0
2016-06-22,EB-004,21618.0,1022112.0,28.0,2058876.0,1305931.0,13966537.0
2016-06-22,EB-006,27982.0,1036800.0,45.0,4176348.0,302834.0,64317874.0
2016-06-22,EB-009,95569.0,1244160.0,59.0,9101777.0,1157640.0,166322891.0
2016-06-22,EB-010,1251.0,1041984.0,26.0,1839695.0,1035398.0,14372710.0
2016-06-23,EB-004,22499.0,1028160.0,28.0,2083217.0,1393537.0,14309415.0
2016-06-23,EB-006,26564.0,1080000.0,45.0,4150663.0,358789.0,63570099.0
2016-06-23,EB-009,98266.0,1244160.0,59.0,9098704.0,1251381.0,166231846.0
2016-06-23,EB-010,12152.0,1010016.0,26.0,1841283.0,1041264.0,14391806.0
2016-06-24,EB-004,25436.0,1024704.0,28.0,2102136.0,1388058.0,14647333.0
2016-06-24,EB-006,35023.0,1062720.0,44.0,4120386.0,279481.0,62751837.0
2016-06-24,EB-009,131887.0,1261440.0,59.0,9095631.0,1302283.0,166140802.0
2016-06-24,EB-010,13073.0,1025568.0,26.0,1841283.0,1038641.0,14391806.0
2016-06-25,EB-004,24685.0,1024704.0,28.0,2109832.0,1199447.0,14797391.0
2016-06-25,EB-006,26586.0,1054080.0,44.0,4090110.0,262404.0,61933575.0
2016-06-25,EB-009,106419.0,1252800.0,59.0,9095631.0,1359219.0,166140802.0
2016-06-25,EB-010,15112.0,1006560.0,26.0,1842872.0,1040767.0,14410901.0
2016-06-26,EB-004,13354.0,1023840.0,28.0,2119726.0,1230125.0,14990322.0
2016-06-26,EB-006,17451.0,1045440.0,44.0,4058319.0,203715.0,61074399.0
2016-06-26,EB-009,57264.0,1278720.0,59.0,9089485.0,1153894.0,165958712.0
2016-06-26,EB-010,9776.0,1005696.0,26.0,1844460.0,1034568.0,14429997.0
2016-06-27,EB-004,17508.0,1024704.0,28.0,2135117.0,1342326.0,15290436.0
2016-06-27,EB-006,24983.0,1054080.0,44.0,4029556.0,301714.0,60297050.0
2016-06-27,EB-009,74534.0,1244160.0,59.0,9089485.0,1318694.0,165958712.0
2016-06-27,EB-010,11999.0,1006560.0,26.0,1846049.0,1037655.0,14449093.0
2016-06-28,EB-004,15054.0,1023840.0,29.0,2150508.0,1339009.0,15590551.0
2016-06-28,EB-006,20794.0,1036800.0,44.0,3998930.0,254827.0,59494283.0
2016-06-28,EB-009,63583.0,1265760.0,59.0,9083339.0,1147254.0,165776623.0
2016-06-28,EB-010,11057.0,1062893.0,26.0,1842872.0,1035758.0,14410901.0
2016-06-29,EB-004,21226.0,1024704.0,29.0,2165899.0,1346045.0,15890666.0
2016-06-29,EB-006,1984.0,1036800.0,43.0,3967953.0,269369.0,58707012.0
2016-06-29,EB-009,88987.0,1252800.0,59.0,9080266.0,1250743.0,165685579.0
2016-06-29,EB-010,1381.0,1044576.0,26.0,1841283.0,1039291.0,14391806.0
