"Fecha medida","Código","Nivel medio diario (m)"
"23/03/2015","EA-117-TOT",""
"23/03/2015","EA-430B",""
"24/03/2015","EA-001","0,49"
"24/03/2015","EA-007",""
"24/03/2015","EA-013-TOT",""
"24/03/2015","EA-021-PR","0,34"
"24/03/2015","EA-062-TOT",""
"24/03/2015","EA-063-PR","0,45"
"24/03/2015","EA-112-TOT",""
"24/03/2015","EA-117-TOT",""
"24/03/2015","EA-430B",""
"25/03/2015","EA-001","0,49"
"25/03/2015","EA-007",""
"25/03/2015","EA-013-TOT",""
"25/03/2015","EA-021-PR","0,28"
"25/03/2015","EA-062-TOT",""
"25/03/2015","EA-063-PR","0,38"
"25/03/2015","EA-112-TOT",""
"25/03/2015","EA-117-TOT",""
"25/03/2015","EA-430B",""
"26/03/2015","EA-001","0,49"
"26/03/2015","EA-007",""
"26/03/2015","EA-013-TOT",""
"26/03/2015","EA-021-PR","0,25"
"26/03/2015","EA-062-TOT",""
"26/03/2015","EA-063-PR","0,36"
"26/03/2015","EA-112-TOT",""
"26/03/2015","EA-117-TOT",""
"26/03/2015","EA-430B",""
"27/03/2015","EA-001","0,49"
"27/03/2015","EA-007",""
"27/03/2015","EA-013-TOT",""
"27/03/2015","EA-021-PR","0,24"
"27/03/2015","EA-062-TOT",""
"27/03/2015","EA-063-PR","0,35"
"27/03/2015","EA-112-TOT",""
"27/03/2015","EA-117-TOT",""
"27/03/2015","EA-430B",""
"28/03/2015","EA-001","0,49"
"28/03/2015","EA-007",""
"28/03/2015","EA-013-TOT",""
"28/03/2015","EA-021-PR","0,24"
"28/03/2015","EA-062-TOT",""
"28/03/2015","EA-063-PR","0,35"
"28/03/2015","EA-112-TOT",""
"28/03/2015","EA-117-TOT",""
"28/03/2015","EA-430B",""
"29/03/2015","EA-001","0,49"
"29/03/2015","EA-007",""
"29/03/2015","EA-013-TOT",""
"29/03/2015","EA-021-PR","0,23"
"29/03/2015","EA-062-TOT",""
"29/03/2015","EA-063-PR","0,34"
"29/03/2015","EA-112-TOT",""
"29/03/2015","EA-117-TOT",""
"29/03/2015","EA-430B",""
"30/03/2015","EA-001","0,49"
"30/03/2015","EA-007",""
"30/03/2015","EA-013-TOT",""
"30/03/2015","EA-021-PR","0,22"
"30/03/2015","EA-062-TOT",""
"30/03/2015","EA-063-PR","0,32"
"30/03/2015","EA-112-TOT",""
"30/03/2015","EA-117-TOT",""
"30/03/2015","EA-430B",""
"31/03/2015","EA-001","0,49"
"31/03/2015","EA-007",""
"31/03/2015","EA-013-TOT",""
"31/03/2015","EA-021-PR","0,20"
"31/03/2015","EA-062-TOT",""
"31/03/2015","EA-063-PR","0,31"
"31/03/2015","EA-112-TOT",""
"31/03/2015","EA-117-TOT",""
"31/03/2015","EA-430B",""
"01/04/2015","EA-001","0,49"
"01/04/2015","EA-007",""
"01/04/2015","EA-013-TOT",""
"01/04/2015","EA-021-PR","0,18"
"01/04/2015","EA-062-TOT",""
"01/04/2015","EA-063-PR","0,25"
"01/04/2015","EA-112-TOT",""
"01/04/2015","EA-117-TOT",""
"01/04/2015","EA-430B",""
"02/04/2015","EA-001","0,49"
"02/04/2015","EA-007",""
"02/04/2015","EA-013-TOT",""
"02/04/2015","EA-021-PR","0,19"
"02/04/2015","EA-062-TOT",""
"02/04/2015","EA-063-PR","0,28"
"02/04/2015","EA-112-TOT",""
"02/04/2015","EA-117-TOT",""
"02/04/2015","EA-430B",""
"03/04/2015","EA-001","0,49"
"03/04/2015","EA-007",""
"03/04/2015","EA-013-TOT",""
"03/04/2015","EA-021-PR","0,21"
"03/04/2015","EA-062-TOT",""
"03/04/2015","EA-063-PR","0,30"
"03/04/2015","EA-112-TOT",""
"03/04/2015","EA-117-TOT",""
"03/04/2015","EA-430B",""
"04/04/2015","EA-001","0,49"
"04/04/2015","EA-007",""
"04/04/2015","EA-013-TOT",""
"04/04/2015","EA-021-PR","0,12"
"04/04/2015","EA-062-TOT",""
"04/04/2015","EA-063-PR","0,12"
"04/04/2015","EA-112-TOT",""
"04/04/2015","EA-117-TOT",""
"04/04/2015","EA-430B",""
"05/04/2015","EA-001","0,49"
"05/04/2015","EA-007",""
"05/04/2015","EA-013-TOT",""
"05/04/2015","EA-021-PR","0,17"
"05/04/2015","EA-062-TOT",""
"05/04/2015","EA-063-PR","0,26"
"05/04/2015","EA-112-TOT",""
"05/04/2015","EA-117-TOT",""
"05/04/2015","EA-430B",""
"06/04/2015","EA-001","0,49"
"06/04/2015","EA-007",""
"06/04/2015","EA-013-TOT",""
"06/04/2015","EA-021-PR","0,21"
"06/04/2015","EA-062-TOT",""
"06/04/2015","EA-063-PR","0,29"
"06/04/2015","EA-112-TOT",""
"06/04/2015","EA-117-TOT",""
"06/04/2015","EA-430B",""
"07/04/2015","EA-001","0,49"
"07/04/2015","EA-007",""
"07/04/2015","EA-013-TOT",""
"07/04/2015","EA-021-PR","0,21"
"07/04/2015","EA-062-TOT",""
"07/04/2015","EA-063-PR","0,28"
"07/04/2015","EA-112-TOT",""
"07/04/2015","EA-117-TOT",""
"07/04/2015","EA-430B",""
"08/04/2015","EA-430B",""
"08/04/2015","EA-001","0,49"
"08/04/2015","EA-007",""
"08/04/2015","EA-013-TOT",""
"08/04/2015","EA-021-PR","0,18"
"08/04/2015","EA-062-TOT",""
"08/04/2015","EA-063-PR","0,23"
"08/04/2015","EA-112-TOT",""
"08/04/2015","EA-117-TOT",""
"09/04/2015","EA-001","0,49"
"09/04/2015","EA-007",""
"09/04/2015","EA-013-TOT",""
"09/04/2015","EA-021-PR","0,19"
"09/04/2015","EA-062-TOT",""
"09/04/2015","EA-063-PR","0,29"
"09/04/2015","EA-112-TOT",""
"09/04/2015","EA-117-TOT",""
"09/04/2015","EA-430B",""
"10/04/2015","EA-001","0,49"
"10/04/2015","EA-007",""
"10/04/2015","EA-013-TOT",""
"10/04/2015","EA-021-PR","0,18"
"10/04/2015","EA-062-TOT",""
"10/04/2015","EA-063-PR","0,28"
"10/04/2015","EA-112-TOT",""
"10/04/2015","EA-117-TOT",""
"10/04/2015","EA-430B",""
"11/04/2015","EA-001","0,49"
"11/04/2015","EA-007",""
"11/04/2015","EA-013-TOT",""
"11/04/2015","EA-021-PR","0,19"
"11/04/2015","EA-062-TOT",""
"11/04/2015","EA-063-PR","0,27"
"11/04/2015","EA-112-TOT",""
"11/04/2015","EA-117-TOT",""
"11/04/2015","EA-430B",""
"12/04/2015","EA-001","0,49"
"12/04/2015","EA-007",""
"12/04/2015","EA-013-TOT",""
"12/04/2015","EA-021-PR","0,21"
"12/04/2015","EA-062-TOT",""
"12/04/2015","EA-063-PR","0,30"
"12/04/2015","EA-112-TOT",""
"12/04/2015","EA-117-TOT",""
"12/04/2015","EA-430B",""
"13/04/2015","EA-001","0,49"
"13/04/2015","EA-007",""
"13/04/2015","EA-013-TOT",""
"13/04/2015","EA-021-PR","0,19"
"13/04/2015","EA-062-TOT",""
"13/04/2015","EA-063-PR","0,29"
"13/04/2015","EA-112-TOT",""
"13/04/2015","EA-117-TOT",""
"13/04/2015","EA-430B",""
"14/04/2015","EA-001","0,49"
"14/04/2015","EA-007",""
"14/04/2015","EA-013-TOT",""
"14/04/2015","EA-021-PR","0,15"
"14/04/2015","EA-062-TOT",""
"14/04/2015","EA-063-PR","0,23"
"14/04/2015","EA-112-TOT",""
"14/04/2015","EA-117-TOT",""
"14/04/2015","EA-430B",""
"15/04/2015","EA-001","0,49"
"15/04/2015","EA-007",""
"15/04/2015","EA-013-TOT",""
"15/04/2015","EA-021-PR","0,11"
"15/04/2015","EA-062-TOT",""
"15/04/2015","EA-063-PR","0,13"
"15/04/2015","EA-112-TOT",""
"15/04/2015","EA-117-TOT",""
"15/04/2015","EA-430B",""
"16/04/2015","EA-001","0,49"
"16/04/2015","EA-007",""
"16/04/2015","EA-013-TOT",""
"16/04/2015","EA-021-PR","0,11"
"16/04/2015","EA-062-TOT",""
"16/04/2015","EA-063-PR","0,13"
"16/04/2015","EA-112-TOT",""
"16/04/2015","EA-117-TOT",""
"16/04/2015","EA-430B",""
"17/04/2015","EA-001","0,49"
"17/04/2015","EA-007",""
"17/04/2015","EA-013-TOT",""
"17/04/2015","EA-021-PR","0,08"
"17/04/2015","EA-062-TOT",""
"17/04/2015","EA-063-PR","0,11"
"17/04/2015","EA-112-TOT",""
"17/04/2015","EA-117-TOT",""
"17/04/2015","EA-430B",""
"18/04/2015","EA-001","0,49"
"18/04/2015","EA-007",""
"18/04/2015","EA-013-TOT",""
"18/04/2015","EA-021-PR","0,09"
"18/04/2015","EA-062-TOT",""
"18/04/2015","EA-063-PR","0,11"
"18/04/2015","EA-112-TOT",""
"18/04/2015","EA-117-TOT",""
"18/04/2015","EA-430B",""
"19/04/2015","EA-001","0,49"
"19/04/2015","EA-007",""
"19/04/2015","EA-013-TOT",""
"19/04/2015","EA-021-PR","0,09"
"19/04/2015","EA-062-TOT",""
"19/04/2015","EA-063-PR","0,13"
"19/04/2015","EA-112-TOT",""
"19/04/2015","EA-117-TOT",""
"19/04/2015","EA-430B",""
"20/04/2015","EA-001","0,49"
"20/04/2015","EA-007",""
"20/04/2015","EA-013-TOT",""
"20/04/2015","EA-021-PR","0,12"
"20/04/2015","EA-062-TOT",""
"20/04/2015","EA-063-PR","0,18"
"20/04/2015","EA-112-TOT",""
"20/04/2015","EA-117-TOT",""
"20/04/2015","EA-430B",""
"21/04/2015","EA-001","0,49"
"21/04/2015","EA-007",""
"21/04/2015","EA-013-TOT",""
"21/04/2015","EA-021-PR","0,16"
"21/04/2015","EA-062-TOT",""
"21/04/2015","EA-063-PR","0,23"
"21/04/2015","EA-112-TOT",""
"21/04/2015","EA-117-TOT",""
"21/04/2015","EA-430B",""
"22/04/2015","EA-001","0,49"
"22/04/2015","EA-007",""
"22/04/2015","EA-013-TOT",""
"22/04/2015","EA-021-PR","0,17"
"22/04/2015","EA-062-TOT",""
"22/04/2015","EA-063-PR","0,23"
"22/04/2015","EA-112-TOT",""
"22/04/2015","EA-117-TOT",""
"22/04/2015","EA-430B",""
"23/04/2015","EA-001","0,49"
"23/04/2015","EA-007",""
"23/04/2015","EA-013-TOT",""
"23/04/2015","EA-021-PR","0,16"
"23/04/2015","EA-062-TOT",""
"23/04/2015","EA-063-PR","0,22"
"23/04/2015","EA-112-TOT",""
"23/04/2015","EA-117-TOT",""
"23/04/2015","EA-430B",""
"24/04/2015","EA-001","0,49"
"24/04/2015","EA-007",""
"24/04/2015","EA-013-TOT",""
"24/04/2015","EA-021-PR","0,15"
"24/04/2015","EA-062-TOT",""
"24/04/2015","EA-063-PR","0,21"
"24/04/2015","EA-112-TOT",""
"24/04/2015","EA-117-TOT",""
"24/04/2015","EA-430B",""
"25/04/2015","EA-001","0,49"
"25/04/2015","EA-007",""
"25/04/2015","EA-013-TOT",""
"25/04/2015","EA-021-PR","0,13"
"25/04/2015","EA-062-TOT",""
"25/04/2015","EA-063-PR","0,19"
"25/04/2015","EA-112-TOT",""
"25/04/2015","EA-117-TOT",""
"25/04/2015","EA-430B",""
"26/04/2015","EA-001","0,49"
"26/04/2015","EA-007",""
"26/04/2015","EA-013-TOT",""
"26/04/2015","EA-021-PR","0,13"
"26/04/2015","EA-062-TOT",""
"26/04/2015","EA-063-PR","0,18"
"26/04/2015","EA-112-TOT",""
"26/04/2015","EA-117-TOT",""
"26/04/2015","EA-430B",""
"27/04/2015","EA-001","0,49"
"27/04/2015","EA-007",""
"27/04/2015","EA-013-TOT",""
"27/04/2015","EA-021-PR","0,14"
"27/04/2015","EA-062-TOT",""
"27/04/2015","EA-063-PR",""
"27/04/2015","EA-112-TOT",""
"27/04/2015","EA-117-TOT",""
"27/04/2015","EA-430B",""
"28/04/2015","EA-001","0,49"
"28/04/2015","EA-007",""
"28/04/2015","EA-013-TOT",""
"28/04/2015","EA-021-PR","0,15"
"28/04/2015","EA-062-TOT",""
"28/04/2015","EA-063-PR",""
"28/04/2015","EA-112-TOT",""
"28/04/2015","EA-117-TOT",""
"28/04/2015","EA-430B",""
"29/04/2015","EA-001","0,49"
"29/04/2015","EA-007",""
"29/04/2015","EA-013-TOT",""
"29/04/2015","EA-021-PR","0,13"
"29/04/2015","EA-062-TOT",""
"29/04/2015","EA-063-PR",""
"29/04/2015","EA-112-TOT",""
"29/04/2015","EA-117-TOT",""
"29/04/2015","EA-430B",""
"30/04/2015","EA-001","0,49"
"30/04/2015","EA-007",""
"30/04/2015","EA-013-TOT",""
"30/04/2015","EA-021-PR","0,13"
"30/04/2015","EA-062-TOT",""
"30/04/2015","EA-063-PR",""
"30/04/2015","EA-112-TOT",""
"30/04/2015","EA-117-TOT",""
"30/04/2015","EA-430B",""
"01/05/2015","EA-001","0,49"
"01/05/2015","EA-007",""
"01/05/2015","EA-013-TOT",""
"01/05/2015","EA-021-PR","0,13"
"01/05/2015","EA-062-TOT",""
"01/05/2015","EA-063-PR",""
"01/05/2015","EA-112-TOT",""
"01/05/2015","EA-117-TOT",""
"01/05/2015","EA-430B",""
"02/05/2015","EA-001","0,49"
"02/05/2015","EA-007",""
"02/05/2015","EA-013-TOT",""
"02/05/2015","EA-021-PR","0,10"
"02/05/2015","EA-062-TOT",""
"02/05/2015","EA-063-PR",""
"02/05/2015","EA-112-TOT",""
"02/05/2015","EA-117-TOT",""
"02/05/2015","EA-430B",""
"03/05/2015","EA-001","0,49"
"03/05/2015","EA-007",""
"03/05/2015","EA-013-TOT",""
"03/05/2015","EA-021-PR","0,09"
"03/05/2015","EA-062-TOT",""
"03/05/2015","EA-063-PR",""
"03/05/2015","EA-112-TOT",""
"03/05/2015","EA-117-TOT",""
"03/05/2015","EA-430B",""
"04/05/2015","EA-001","0,49"
"04/05/2015","EA-007",""
"04/05/2015","EA-013-TOT",""
"04/05/2015","EA-021-PR","0,11"
"04/05/2015","EA-062-TOT",""
"04/05/2015","EA-063-PR",""
"04/05/2015","EA-112-TOT",""
"04/05/2015","EA-117-TOT",""
"04/05/2015","EA-430B",""
"05/05/2015","EA-001","0,49"
"05/05/2015","EA-007",""
"05/05/2015","EA-013-TOT",""
"05/05/2015","EA-021-PR","0,17"
"05/05/2015","EA-062-TOT",""
"05/05/2015","EA-063-PR",""
"05/05/2015","EA-112-TOT",""
"05/05/2015","EA-117-TOT",""
"05/05/2015","EA-430B",""
"06/05/2015","EA-001","0,49"
"06/05/2015","EA-007",""
"06/05/2015","EA-013-TOT",""
"06/05/2015","EA-021-PR","0,18"
"06/05/2015","EA-062-TOT",""
"06/05/2015","EA-063-PR",""
"06/05/2015","EA-112-TOT",""
"06/05/2015","EA-117-TOT",""
"06/05/2015","EA-430B",""
"07/05/2015","EA-001","0,49"
"07/05/2015","EA-007",""
"07/05/2015","EA-013-TOT",""
"07/05/2015","EA-021-PR","0,16"
"07/05/2015","EA-062-TOT",""
"07/05/2015","EA-063-PR",""
"07/05/2015","EA-112-TOT",""
"07/05/2015","EA-117-TOT",""
"07/05/2015","EA-430B",""
"08/05/2015","EA-001","0,49"
"08/05/2015","EA-007",""
"08/05/2015","EA-013-TOT",""
"08/05/2015","EA-021-PR","0,16"
"08/05/2015","EA-062-TOT",""
"08/05/2015","EA-063-PR",""
"08/05/2015","EA-112-TOT",""
"08/05/2015","EA-117-TOT",""
"08/05/2015","EA-430B",""
"09/05/2015","EA-001","0,49"
"09/05/2015","EA-007",""
"09/05/2015","EA-013-TOT",""
"09/05/2015","EA-021-PR","0,12"
"09/05/2015","EA-062-TOT",""
"09/05/2015","EA-063-PR",""
"09/05/2015","EA-112-TOT",""
"09/05/2015","EA-117-TOT",""
"09/05/2015","EA-430B",""
"10/05/2015","EA-001","0,49"
"10/05/2015","EA-007",""
"10/05/2015","EA-013-TOT",""
"10/05/2015","EA-021-PR","0,13"
"10/05/2015","EA-062-TOT",""
"10/05/2015","EA-063-PR",""
"10/05/2015","EA-112-TOT",""
"10/05/2015","EA-117-TOT",""
"10/05/2015","EA-430B",""
"11/05/2015","EA-001","0,49"
"11/05/2015","EA-007",""
"11/05/2015","EA-013-TOT",""
"11/05/2015","EA-021-PR","0,16"
"11/05/2015","EA-062-TOT",""
"11/05/2015","EA-063-PR",""
"11/05/2015","EA-112-TOT",""
"11/05/2015","EA-117-TOT",""
"11/05/2015","EA-430B",""
"12/05/2015","EA-001","0,50"
"12/05/2015","EA-007",""
"12/05/2015","EA-013-TOT",""
"12/05/2015","EA-021-PR","0,13"
"12/05/2015","EA-062-TOT",""
"12/05/2015","EA-063-PR","0,20"
"12/05/2015","EA-112-TOT",""
"12/05/2015","EA-117-TOT",""
"12/05/2015","EA-430B",""
"13/05/2015","EA-001","0,45"
"13/05/2015","EA-007",""
"13/05/2015","EA-013-TOT",""
"13/05/2015","EA-021-PR","0,13"
"13/05/2015","EA-062-TOT",""
"13/05/2015","EA-063-PR","0,18"
"13/05/2015","EA-112-TOT",""
"13/05/2015","EA-117-TOT",""
"13/05/2015","EA-430B",""
"14/05/2015","EA-001","0,49"
"14/05/2015","EA-007",""
"14/05/2015","EA-013-TOT",""
"14/05/2015","EA-021-PR","0,13"
"14/05/2015","EA-062-TOT",""
"14/05/2015","EA-063-PR","0,18"
"14/05/2015","EA-112-TOT",""
"14/05/2015","EA-117-TOT",""
"14/05/2015","EA-430B",""
"15/05/2015","EA-001","0,49"
"15/05/2015","EA-007",""
"15/05/2015","EA-013-TOT",""
"15/05/2015","EA-021-PR","0,13"
"15/05/2015","EA-062-TOT",""
"15/05/2015","EA-063-PR","0,18"
"15/05/2015","EA-112-TOT",""
"15/05/2015","EA-117-TOT",""
"15/05/2015","EA-430B",""
"16/05/2015","EA-001","0,49"
"16/05/2015","EA-007",""
"16/05/2015","EA-013-TOT",""
"16/05/2015","EA-021-PR","0,13"
"16/05/2015","EA-062-TOT",""
"16/05/2015","EA-063-PR","0,16"
"16/05/2015","EA-112-TOT",""
"16/05/2015","EA-117-TOT",""
"16/05/2015","EA-430B",""
"17/05/2015","EA-001","0,49"
"17/05/2015","EA-007",""
"17/05/2015","EA-013-TOT",""
"17/05/2015","EA-021-PR","0,14"
"17/05/2015","EA-062-TOT",""
"17/05/2015","EA-063-PR","0,18"
"17/05/2015","EA-112-TOT",""
"17/05/2015","EA-117-TOT",""
"17/05/2015","EA-430B",""
"18/05/2015","EA-001","0,49"
"18/05/2015","EA-007",""
"18/05/2015","EA-013-TOT",""
"18/05/2015","EA-021-PR","0,16"
"18/05/2015","EA-062-TOT",""
"18/05/2015","EA-063-PR","0,17"
"18/05/2015","EA-112-TOT",""
"18/05/2015","EA-117-TOT",""
"18/05/2015","EA-430B",""
"19/05/2015","EA-001","0,49"
"19/05/2015","EA-007",""
"19/05/2015","EA-013-TOT",""
"19/05/2015","EA-021-PR","0,16"
"19/05/2015","EA-062-TOT",""
"19/05/2015","EA-063-PR","0,16"
"19/05/2015","EA-112-TOT",""
"19/05/2015","EA-117-TOT",""
"19/05/2015","EA-430B",""
"20/05/2015","EA-001","0,50"
"20/05/2015","EA-007",""
"20/05/2015","EA-013-TOT",""
"20/05/2015","EA-021-PR","0,18"
"20/05/2015","EA-062-TOT",""
"20/05/2015","EA-063-PR","0,19"
"20/05/2015","EA-112-TOT",""
"20/05/2015","EA-117-TOT",""
"20/05/2015","EA-430B",""
"21/05/2015","EA-001","0,49"
"21/05/2015","EA-007",""
"21/05/2015","EA-013-TOT",""
"21/05/2015","EA-021-PR","0,19"
"21/05/2015","EA-062-TOT",""
"21/05/2015","EA-063-PR","0,18"
"21/05/2015","EA-112-TOT",""
"21/05/2015","EA-117-TOT",""
"21/05/2015","EA-430B",""
"22/05/2015","EA-001","0,50"
"22/05/2015","EA-007",""
"22/05/2015","EA-013-TOT",""
"22/05/2015","EA-021-PR","0,18"
"22/05/2015","EA-062-TOT",""
"22/05/2015","EA-063-PR","0,16"
"22/05/2015","EA-112-TOT",""
"22/05/2015","EA-117-TOT",""
"22/05/2015","EA-430B",""
"23/05/2015","EA-001","0,50"
"23/05/2015","EA-007",""
"23/05/2015","EA-013-TOT",""
"23/05/2015","EA-021-PR","0,15"
"23/05/2015","EA-062-TOT",""
"23/05/2015","EA-063-PR","0,14"
"23/05/2015","EA-112-TOT",""
"23/05/2015","EA-117-TOT",""
"23/05/2015","EA-430B",""
"24/05/2015","EA-001","0,50"
"24/05/2015","EA-007",""
"24/05/2015","EA-013-TOT",""
"24/05/2015","EA-021-PR","0,16"
"24/05/2015","EA-062-TOT",""
"24/05/2015","EA-063-PR","0,18"
"24/05/2015","EA-112-TOT",""
"24/05/2015","EA-117-TOT",""
"24/05/2015","EA-430B",""
"25/05/2015","EA-001","0,50"
"25/05/2015","EA-007",""
"25/05/2015","EA-013-TOT",""
"25/05/2015","EA-021-PR","0,18"
"25/05/2015","EA-062-TOT",""
"25/05/2015","EA-063-PR","0,17"
"25/05/2015","EA-112-TOT",""
"25/05/2015","EA-117-TOT",""
"25/05/2015","EA-430B",""
"26/05/2015","EA-001","0,50"
"26/05/2015","EA-007",""
"26/05/2015","EA-013-TOT",""
"26/05/2015","EA-021-PR","0,19"
"26/05/2015","EA-062-TOT",""
"26/05/2015","EA-063-PR","0,19"
"26/05/2015","EA-112-TOT",""
"26/05/2015","EA-117-TOT",""
"26/05/2015","EA-430B",""
"27/05/2015","EA-001","0,49"
"27/05/2015","EA-007",""
"27/05/2015","EA-013-TOT",""
"27/05/2015","EA-021-PR","0,18"
"27/05/2015","EA-062-TOT",""
"27/05/2015","EA-063-PR","0,17"
"27/05/2015","EA-112-TOT",""
"27/05/2015","EA-117-TOT",""
"27/05/2015","EA-430B",""
"28/05/2015","EA-001","0,50"
"28/05/2015","EA-007",""
"28/05/2015","EA-013-TOT",""
"28/05/2015","EA-021-PR","0,19"
"28/05/2015","EA-062-TOT",""
"28/05/2015","EA-063-PR","0,18"
"28/05/2015","EA-112-TOT",""
"28/05/2015","EA-117-TOT",""
"28/05/2015","EA-430B",""
"29/05/2015","EA-001","0,50"
"29/05/2015","EA-007",""
"29/05/2015","EA-013-TOT",""
"29/05/2015","EA-021-PR","0,17"
"29/05/2015","EA-062-TOT",""
"29/05/2015","EA-063-PR","0,16"
"29/05/2015","EA-112-TOT",""
"29/05/2015","EA-117-TOT",""
"29/05/2015","EA-430B",""
"30/05/2015","EA-001","0,49"
"30/05/2015","EA-007",""
"30/05/2015","EA-013-TOT",""
"30/05/2015","EA-021-PR","0,17"
"30/05/2015","EA-062-TOT",""
"30/05/2015","EA-063-PR","0,16"
"30/05/2015","EA-112-TOT",""
"30/05/2015","EA-117-TOT",""
"30/05/2015","EA-430B",""
"31/05/2015","EA-001","0,49"
"31/05/2015","EA-007",""
"31/05/2015","EA-013-TOT",""
"31/05/2015","EA-021-PR","0,17"
"31/05/2015","EA-062-TOT",""
"31/05/2015","EA-063-PR","0,17"
"31/05/2015","EA-112-TOT",""
"31/05/2015","EA-117-TOT",""
"31/05/2015","EA-430B",""
"01/06/2015","EA-001","0,50"
"01/06/2015","EA-007",""
"01/06/2015","EA-013-TOT",""
"01/06/2015","EA-021-PR","0,19"
"01/06/2015","EA-062-TOT",""
"01/06/2015","EA-063-PR","0,17"
"01/06/2015","EA-112-TOT",""
"01/06/2015","EA-117-TOT",""
"01/06/2015","EA-430B",""
"02/06/2015","EA-001","0,50"
"02/06/2015","EA-007",""
"02/06/2015","EA-013-TOT",""
"02/06/2015","EA-021-PR","0,22"
"02/06/2015","EA-062-TOT",""
"02/06/2015","EA-063-PR","0,25"
"02/06/2015","EA-112-TOT",""
"02/06/2015","EA-117-TOT",""
"02/06/2015","EA-430B",""
"03/06/2015","EA-001","0,50"
"03/06/2015","EA-007",""
"03/06/2015","EA-013-TOT",""
"03/06/2015","EA-021-PR","0,26"
"03/06/2015","EA-062-TOT",""
"03/06/2015","EA-063-PR","0,27"
"03/06/2015","EA-112-TOT",""
"03/06/2015","EA-117-TOT",""
"03/06/2015","EA-430B",""
"04/06/2015","EA-001","0,50"
"04/06/2015","EA-007",""
"04/06/2015","EA-013-TOT",""
"04/06/2015","EA-021-PR","0,17"
"04/06/2015","EA-062-TOT",""
"04/06/2015","EA-063-PR","0,13"
"04/06/2015","EA-112-TOT",""
"04/06/2015","EA-117-TOT",""
"04/06/2015","EA-430B",""
"05/06/2015","EA-001","0,50"
"05/06/2015","EA-007",""
"05/06/2015","EA-013-TOT",""
"05/06/2015","EA-021-PR","0,18"
"05/06/2015","EA-062-TOT",""
"05/06/2015","EA-063-PR","0,14"
"05/06/2015","EA-112-TOT",""
"05/06/2015","EA-117-TOT",""
"05/06/2015","EA-430B",""
"06/06/2015","EA-001","0,50"
"06/06/2015","EA-007",""
"06/06/2015","EA-013-TOT",""
"06/06/2015","EA-021-PR","0,15"
"06/06/2015","EA-062-TOT",""
"06/06/2015","EA-063-PR","0,16"
"06/06/2015","EA-112-TOT",""
"06/06/2015","EA-117-TOT",""
"06/06/2015","EA-430B",""
"07/06/2015","EA-001","0,50"
"07/06/2015","EA-007",""
"07/06/2015","EA-013-TOT",""
"07/06/2015","EA-021-PR","0,14"
"07/06/2015","EA-062-TOT",""
"07/06/2015","EA-063-PR","0,18"
"07/06/2015","EA-112-TOT",""
"07/06/2015","EA-117-TOT",""
"07/06/2015","EA-430B",""
"08/06/2015","EA-001","0,49"
"08/06/2015","EA-007",""
"08/06/2015","EA-013-TOT",""
"08/06/2015","EA-021-PR","0,15"
"08/06/2015","EA-062-TOT",""
"08/06/2015","EA-063-PR","0,19"
"08/06/2015","EA-112-TOT",""
"08/06/2015","EA-117-TOT",""
"08/06/2015","EA-430B",""
"09/06/2015","EA-001","0,49"
"09/06/2015","EA-007",""
"09/06/2015","EA-013-TOT",""
"09/06/2015","EA-021-PR","0,17"
"09/06/2015","EA-062-TOT",""
"09/06/2015","EA-063-PR","0,24"
"09/06/2015","EA-112-TOT",""
"09/06/2015","EA-117-TOT",""
"09/06/2015","EA-430B",""
"10/06/2015","EA-001","0,49"
"10/06/2015","EA-007",""
"10/06/2015","EA-013-TOT",""
"10/06/2015","EA-021-PR","0,20"
"10/06/2015","EA-062-TOT",""
"10/06/2015","EA-063-PR","0,22"
"10/06/2015","EA-112-TOT",""
"10/06/2015","EA-117-TOT",""
"10/06/2015","EA-430B",""
"11/06/2015","EA-001","0,49"
"11/06/2015","EA-007",""
"11/06/2015","EA-013-TOT",""
"11/06/2015","EA-021-PR","0,23"
"11/06/2015","EA-062-TOT",""
"11/06/2015","EA-063-PR","0,25"
"11/06/2015","EA-112-TOT",""
"11/06/2015","EA-117-TOT",""
"11/06/2015","EA-430B",""
"12/06/2015","EA-001","0,50"
"12/06/2015","EA-007",""
"12/06/2015","EA-013-TOT",""
"12/06/2015","EA-021-PR","0,21"
"12/06/2015","EA-062-TOT",""
"12/06/2015","EA-063-PR","0,23"
"12/06/2015","EA-112-TOT",""
"12/06/2015","EA-117-TOT",""
"12/06/2015","EA-430B",""
"13/06/2015","EA-112-TOT",""
"13/06/2015","EA-117-TOT",""
"13/06/2015","EA-430B",""
"13/06/2015","EA-001","0,50"
"13/06/2015","EA-007",""
"13/06/2015","EA-013-TOT",""
"13/06/2015","EA-021-PR","0,14"
"13/06/2015","EA-062-TOT",""
"13/06/2015","EA-063-PR","0,15"
"14/06/2015","EA-001","0,50"
"14/06/2015","EA-007",""
"14/06/2015","EA-013-TOT",""
"14/06/2015","EA-021-PR","0,17"
"14/06/2015","EA-062-TOT",""
"14/06/2015","EA-063-PR","0,18"
"14/06/2015","EA-112-TOT",""
"14/06/2015","EA-117-TOT",""
"14/06/2015","EA-430B",""
"15/06/2015","EA-001","0,50"
"15/06/2015","EA-007",""
"15/06/2015","EA-013-TOT",""
"15/06/2015","EA-021-PR","0,19"
"15/06/2015","EA-062-TOT",""
"15/06/2015","EA-063-PR","0,20"
